split,evaluation_protocol,eval_kind,seed,rep,level,axis,predictor,line,arm_a,arm_b,n,pehe,ate_true,ate_bias,sign_agree
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,2,ET+ANTI-CDK wo CT,POLYCT alone,840,1.729439825496838,0.1203207378811333,0.5413963048591504,0.5666666666666667
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,2,MONOCT std alone,POLYCT alone,840,1.5202571170012569,-0.1975941407481994,0.3641722059417436,0.3785714285714285
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,3,ET alone,ET+ANTI-CDK wo CT,438,0.8089069550315248,-0.2585709532801001,-0.6408397151489875,0.728310502283105
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,3,ET alone,MONOCT std alone,438,1.183258998252746,-0.0004924416400668,-1.0392772098397665,0.4246575342465753
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,3,ET alone,POLYCT alone,438,1.128019051709858,-0.0779958935191082,-0.6866197265268966,0.5251141552511416
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,0.7041912776017775,0.2580785116400332,-0.3984374946907789,0.1986301369863013
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,3,ET+ANTI-CDK wo CT,POLYCT alone,438,0.9332191058338069,0.1805750597609919,-0.045780011377909,0.589041095890411
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,3,MONOCT std alone,POLYCT alone,438,0.9715012716870186,-0.0775034518790413,0.3526574833128699,0.3904109589041096
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,4,ET alone,MONOCT std alone,198,0.6207547383241061,0.0767461876171119,0.2557204038227133,0.5808080808080808
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,4,ET alone,POLYCT alone,198,0.9332731363644304,-0.1092542436295924,0.2500073241319671,0.4696969696969697
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,4,MONOCT std alone,POLYCT alone,198,0.8631182319600678,-0.1860004312467043,-0.0057130796907462,0.6060606060606061
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,all,ET alone,ET+ANTI-CDK wo CT,3255,0.5774748054315809,-0.4113355838112941,-0.0648344948139597,0.8642089093701997
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,all,ET alone,MONOCT std alone,3453,1.0866041767765031,-0.0244016449794586,0.1510851242245312,0.5722560092673038
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,all,ET alone,POLYCT alone,3453,1.510087595960612,-0.1020339630320796,0.1713632840938952,0.5383724297712135
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,all,ET+ANTI-CDK wo CT,MONOCT std alone,3255,0.931392539168352,0.3807811674480809,0.2095547080214587,0.6949308755760368
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,all,ET+ANTI-CDK wo CT,POLYCT alone,3255,1.5312328436126914,0.3097408267879112,0.2314139018179813,0.6473118279569893
legacy_reused_holdout,1,bestCI,1,1,0.0,gamma,naive_km,all,MONOCT std alone,POLYCT alone,3453,1.447833758507605,-0.0776323180526209,0.0202781598693639,0.5209962351578338
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,1,ET alone,ET+ANTI-CDK wo CT,1977,1.6637813639633396,-0.5040471210041609,-0.5626275883159074,0.849772382397572
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,1,ET alone,MONOCT std alone,1977,1.1316279206655415,-0.0498848030020596,-0.2369588246892092,0.8259989883662114
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,1,ET alone,POLYCT alone,1977,1.8240752191102416,-0.0673069449983957,0.2650548311792735,0.7142134547293879
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,1.0577495123458671,0.4541623180021012,0.3256687338243758,0.8310571573090542
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,1.7458536627685506,0.4367401760057651,0.8276822406812465,0.7374810318664643
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,1,MONOCT std alone,POLYCT alone,1977,1.7269246615517566,-0.017422141996336,0.5020136558684827,0.4688922610015174
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,2,ET alone,ET+ANTI-CDK wo CT,840,0.9750710473863023,-0.294654263040312,-0.034044580677263,0.5452380952380952
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,2,ET alone,MONOCT std alone,840,0.7445522506033194,0.0258233426074389,0.087611031724989,0.7976190476190477
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,2,ET alone,POLYCT alone,840,1.4400161251319603,-0.1724292416983286,0.6166604240351359,0.7261904761904762
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,0.9449982191894836,0.3204776056477509,0.121655612402252,0.7976190476190477
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,2,ET+ANTI-CDK wo CT,POLYCT alone,840,1.6050232598703589,0.1222250213419833,0.650705004712399,0.6654761904761904
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,2,MONOCT std alone,POLYCT alone,840,1.4827449558589991,-0.1982525843057676,0.5290493923101469,0.5154761904761904
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,3,ET alone,ET+ANTI-CDK wo CT,438,0.5682817324034118,-0.2659964927194076,0.2037261754927593,0.6643835616438356
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,3,ET alone,MONOCT std alone,438,0.5724522155949585,-0.0097598922569394,0.0965076130945325,0.7397260273972602
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,3,ET alone,POLYCT alone,438,0.8852489044960475,-0.0910760113046207,0.3280524262235202,0.680365296803653
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,0.5727748236163174,0.2562366004624682,-0.1072185661235171,0.7351598173515982
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,3,ET+ANTI-CDK wo CT,POLYCT alone,438,0.9049951133972748,0.1749204814147869,0.1243262470054706,0.6598173515981736
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,3,MONOCT std alone,POLYCT alone,438,0.891314908834215,-0.0813161190476813,0.2315448131289877,0.5365296803652968
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,4,ET alone,MONOCT std alone,198,0.7110079469181071,0.0804736071887455,0.0155265650090732,0.7424242424242424
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,4,ET alone,POLYCT alone,198,0.9131131272512562,-0.1065966909772389,0.3654511099702351,0.6616161616161617
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,4,MONOCT std alone,POLYCT alone,198,0.9460986319792252,-0.1870702981659844,0.3499245673129036,0.494949494949495
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,all,ET alone,ET+ANTI-CDK wo CT,3255,1.4036117431984962,-0.4179776353272469,-0.3230968075362174,0.7462365591397849
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,all,ET alone,MONOCT std alone,3453,0.9688157636367214,-0.0189028978656215,-0.1012249514152126,0.8033593976252534
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,all,ET alone,POLYCT alone,3453,1.5989580093389966,-0.0981476487267135,0.3643366576779006,0.7098175499565595
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,all,ET+ANTI-CDK wo CT,MONOCT std alone,3255,0.9768075763551596,0.3930297150343552,0.2147699342042312,0.8095238095238095
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,all,ET+ANTI-CDK wo CT,POLYCT alone,3255,1.620581783105452,0.3203439375577083,0.6873656848254094,0.7084485407066052
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,dynasurv,all,MONOCT std alone,POLYCT alone,3453,1.547389158865211,-0.0792447508610919,0.4655615867413715,0.490298291340863
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,1,ET alone,ET+ANTI-CDK wo CT,1977,1.1015459228304716e-06,-0.5040471210041609,-5.597437400250982e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,1,ET alone,MONOCT std alone,1977,1.981631131511399e-06,-0.0498848030020596,9.699954541322886e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,1,ET alone,POLYCT alone,1977,2.4844380013951824e-06,-0.0673069449983957,1.8686068037343517e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,2.0859453546124635e-06,0.4541623180021012,1.5297391940949367e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,2.633522418063681e-06,0.4367401760057651,7.466044203430222e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,1,MONOCT std alone,POLYCT alone,1977,2.5343626834344407e-06,-0.017422141996336,-7.831347737692618e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,2,ET alone,ET+ANTI-CDK wo CT,840,2.936071054199842e-06,-0.294654263040312,-5.726493024771351e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,2,ET alone,MONOCT std alone,840,3.788913699635374e-06,0.0258233426074389,2.02410396374364e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,2,ET alone,POLYCT alone,840,4.595061667714887e-06,-0.1724292416983286,6.46912701740554e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,4.314754218376997e-06,0.3204776056477509,2.5967532662485304e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,2,ET+ANTI-CDK wo CT,POLYCT alone,840,5.075003467718005e-06,0.1222250213419833,1.2195620042176891e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,2,MONOCT std alone,POLYCT alone,840,4.9749792208698616e-06,-0.1982525843057676,-1.3771912620585969e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,3,ET alone,ET+ANTI-CDK wo CT,438,4.896762435314274e-06,-0.2659964927194076,-3.694609904680846e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,3,ET alone,MONOCT std alone,438,5.1000895674950845e-06,-0.0097598922569394,2.577808982122745e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,3,ET alone,POLYCT alone,438,6.602796994062195e-06,-0.0910760113046207,9.50714892117288e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,5.727283363096175e-06,0.2562366004624682,2.947269972575217e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,3,ET+ANTI-CDK wo CT,POLYCT alone,438,6.082754093401263e-06,0.1749204814147869,1.320175882502106e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,3,MONOCT std alone,POLYCT alone,438,6.616328370435515e-06,-0.0813161190476813,-1.6270940900176e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,4,ET alone,MONOCT std alone,198,6.04211043697144e-06,0.0804736071887455,2.821213766629471e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,4,ET alone,POLYCT alone,198,6.514524662921223e-06,-0.1065966909772389,9.3798744796314e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,4,MONOCT std alone,POLYCT alone,198,8.027052239515512e-06,-0.1870702981659844,-1.8832263187218423e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,all,ET alone,ET+ANTI-CDK wo CT,3255,2.487610921044026e-06,-0.4179776353272469,-5.374693400339581e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,all,ET alone,MONOCT std alone,3453,3.336670210284181e-06,-0.0189028978656215,1.53652157611206e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,all,ET alone,POLYCT alone,3453,4.078492047544714e-06,-0.0981476487267135,4.38738740782263e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,all,ET+ANTI-CDK wo CT,MONOCT std alone,3255,3.4439913542546903e-06,0.3930297150343552,1.99584374144246e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,all,ET+ANTI-CDK wo CT,POLYCT alone,3255,3.9796747481970974e-06,0.3203439375577083,9.458390349825764e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,oracle,all,MONOCT std alone,POLYCT alone,3453,4.3526910019634455e-06,-0.0792447508610919,-1.097782835329797e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,1,ET alone,ET+ANTI-CDK wo CT,1977,0.5125475019679209,-0.5040471210041609,0.4347981031000621,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,1,ET alone,MONOCT std alone,1977,1.1235408057250922,-0.0498848030020596,-0.4320381844706119,0.3282751643904906
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,1,ET alone,POLYCT alone,1977,1.6316363429038632,-0.0673069449983957,-0.0598610196317186,0.4390490642387455
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,1.2213669649647063,0.4541623180021012,-0.8668362875706741,0.2028325746079919
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,1.6590812514509954,0.4367401760057651,-0.4946591227317808,0.3055134041476985
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,1,MONOCT std alone,POLYCT alone,1977,1.606331618221305,-0.017422141996336,0.3721771648388932,0.3980778958017197
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,2,ET alone,ET+ANTI-CDK wo CT,840,0.80799006045733,-0.294654263040312,-0.1301018951334326,0.6154761904761905
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,2,ET alone,MONOCT std alone,840,1.0678375566429128,0.0258233426074389,0.4901857096769516,0.5869047619047619
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,2,ET alone,POLYCT alone,840,1.519018429601084,-0.1724292416983286,0.2064577967031522,0.5083333333333333
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,1.207455188640283,0.3204776056477509,0.6202876048103843,0.7130952380952381
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,2,ET+ANTI-CDK wo CT,POLYCT alone,840,1.6621963870674137,0.1222250213419833,0.3365596918365849,0.5666666666666667
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,2,MONOCT std alone,POLYCT alone,840,1.5194473445495256,-0.1982525843057676,-0.2837279129737993,0.6214285714285714
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,3,ET alone,ET+ANTI-CDK wo CT,438,0.8584793366209581,-0.2659964927194076,0.6941883551367167,0.271689497716895
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,3,ET alone,MONOCT std alone,438,0.6492309647283725,-0.0097598922569394,0.3322492224801704,0.5753424657534246
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,3,ET alone,POLYCT alone,438,1.1521237866196528,-0.0910760113046207,0.6999150821884099,0.4748858447488584
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,0.6820213181266996,0.2562366004624682,-0.3619391326565463,0.1986301369863013
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,3,ET+ANTI-CDK wo CT,POLYCT alone,438,0.9576075684988964,0.1749204814147869,0.0057267270516931,0.589041095890411
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,3,MONOCT std alone,POLYCT alone,438,0.9866310125177358,-0.0813161190476813,0.3676658597082394,0.3904109589041096
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,4,ET alone,MONOCT std alone,198,0.5829628468151289,0.0804736071887455,0.0347307091307107,0.5808080808080808
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,4,ET alone,POLYCT alone,198,0.9532141151395076,-0.1065966909772389,0.360953528323097,0.4696969696969697
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,4,MONOCT std alone,POLYCT alone,198,0.9300438621918778,-0.1870702981659844,0.3262228191923861,0.3939393939393939
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,all,ET alone,ET+ANTI-CDK wo CT,3255,0.6536110596995639,-0.4179776353272469,0.3239215844751524,0.8027649769585253
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,all,ET alone,MONOCT std alone,3453,1.0359024947958109,-0.0189028978656215,-0.0839796277774587,0.4370112945264987
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,all,ET alone,POLYCT alone,3453,1.518566988900455,-0.0981476487267135,0.1254303266797674,0.4622067767158992
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,all,ET+ANTI-CDK wo CT,MONOCT std alone,3255,1.1596887612618405,0.3930297150343552,-0.4151223018709884,0.33394777265745
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,all,ET+ANTI-CDK wo CT,POLYCT alone,3255,1.583738139378409,0.3203439375577083,-0.2128180147617075,0.4110599078341014
legacy_reused_holdout,1,bestCI,2,2,0.0,gamma,naive_km,all,MONOCT std alone,POLYCT alone,3453,1.487296726022046,-0.0792447508610919,0.2094099544572261,0.4512018534607587
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,1,ET alone,ET+ANTI-CDK wo CT,1977,0.4482090100066328,-0.5012030583064023,-0.0118824261982973,0.9570055639858372
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,1,ET alone,MONOCT std alone,1977,0.974508255398518,-0.0601001202255549,0.2979701726824106,0.8300455235204856
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,1,ET alone,POLYCT alone,1977,1.6143345171199968,-0.064304206124701,0.5768462750829835,0.6317653009610521
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,0.9080577633813396,0.4411029380808474,0.3098525839795469,0.858877086494689
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,1.700088420772754,0.4368988521817012,0.5887286416766362,0.7132018209408194
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,1,MONOCT std alone,POLYCT alone,1977,1.4943703008538105,-0.0042040858991461,0.278876117301734,0.6641375821952453
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,2,ET alone,ET+ANTI-CDK wo CT,840,0.8931700981322931,-0.3186303746867422,0.0609842908549551,0.5428571428571428
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,2,ET alone,MONOCT std alone,840,0.9836922718668234,0.0337240733415543,0.1803818009584487,0.7523809523809524
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,2,ET alone,POLYCT alone,840,1.58076500373886,-0.1724869362427054,0.6007762900902092,0.6238095238095238
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,1.014564286927365,0.3523544480282965,0.119397539905816,0.7559523809523809
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,2,ET+ANTI-CDK wo CT,POLYCT alone,840,1.714851270105283,0.1461434384440367,0.539791999235254,0.6202380952380953
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,2,MONOCT std alone,POLYCT alone,840,1.4294021668738708,-0.2062110095842598,0.4203945189340828,0.6321428571428571
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,3,ET alone,ET+ANTI-CDK wo CT,438,0.5769380287772939,-0.2612197824383067,0.1827024944687174,0.5662100456621004
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,3,ET alone,MONOCT std alone,438,0.6388390094340365,0.0102026959293997,-0.1303873707884466,0.7785388127853882
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,3,ET alone,POLYCT alone,438,0.9276099529650396,-0.0856865076091391,0.0429518734779459,0.6575342465753424
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,0.7140080293780149,0.2714224783677063,-0.313089865257164,0.682648401826484
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,3,ET+ANTI-CDK wo CT,POLYCT alone,438,1.0094689765695235,0.1755332748291675,-0.1397506172654811,0.634703196347032
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,3,MONOCT std alone,POLYCT alone,438,0.86556918539916,-0.0958892035385388,0.1733392479916829,0.6415525114155252
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,4,ET+ANTI-CDK wo CT,MONOCT std alone,198,0.8634954728243514,0.3681790507305879,-0.4989115125406999,0.7222222222222222
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,4,ET+ANTI-CDK wo CT,POLYCT alone,198,1.0840894369926208,0.170343147973264,-0.2905664317409642,0.6414141414141414
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,4,MONOCT std alone,POLYCT alone,198,0.8540469650115585,-0.1978359027573239,0.2083450705551874,0.6464646464646465
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,all,ET alone,ET+ANTI-CDK wo CT,3255,0.6104733842329418,-0.4217948466103223,0.033105656461015,0.797542242703533
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,all,ET alone,MONOCT std alone,3255,0.938847751890957,-0.026427322661118,0.2099840581767125,0.8030721966205837
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,all,ET alone,POLYCT alone,3255,1.530850271841551,-0.0950995798111242,0.5111797864437384,0.6331797235023041
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,all,ET+ANTI-CDK wo CT,MONOCT std alone,3453,0.9110049265233412,0.393808497682976,0.1381276113830335,0.8036490008688097
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,all,ET+ANTI-CDK wo CT,POLYCT alone,3453,1.6021414894404666,0.3177298108109169,0.4339992007247276,0.6765131769475818
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,dynasurv,all,MONOCT std alone,POLYCT alone,3453,1.3829227597420863,-0.0760786868720591,0.2958715297370494,0.6524761077324066
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,oracle,1,ET alone,ET+ANTI-CDK wo CT,1977,1.1137813207017713e-06,-0.5012030583064023,-5.628632012699697e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,oracle,1,ET alone,MONOCT std alone,1977,1.988512348290777e-06,-0.0601001202255549,9.92763156938692e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,oracle,1,ET alone,POLYCT alone,1977,2.472118327788542e-06,-0.064304206124701,1.9550631545628416e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,oracle,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,2.098168425795727e-06,0.4411029380808474,1.5556263582849894e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,oracle,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,2.590468529611505e-06,0.4368988521817012,7.583695167956428e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,oracle,1,MONOCT std alone,POLYCT alone,1977,2.4687013322806317e-06,-0.0042040858991461,-7.972568414876119e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,oracle,2,ET alone,ET+ANTI-CDK wo CT,840,3.258438068343252e-06,-0.3186303746867422,-4.0565693276706227e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,oracle,2,ET alone,MONOCT std alone,840,4.053575882808249e-06,0.0337240733415543,2.14910472980806e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,oracle,2,ET alone,POLYCT alone,840,4.3549040500095415e-06,-0.1724869362427054,7.6749860875025e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,oracle,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,4.5026139954105975e-06,0.3523544480282965,2.554761662665328e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,oracle,2,ET+ANTI-CDK wo CT,POLYCT alone,840,5.136996760036782e-06,0.1461434384440367,1.1731555415450678e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,oracle,2,MONOCT std alone,POLYCT alone,840,5.014191810236847e-06,-0.2062110095842598,-1.3816061209814825e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,0.25,gamma,oracle,3,ET alone,ET+ANTI-CDK wo CT,438,4.472258534284305e-06,-0.2612197824383067,-5.920663949110505e-07,1.0
